Hugo_Symbol,TCGA-38-4625-01A-01R-1206-07,TCGA-44-3396-01A-01R-1206-07,TCGA-38-4627-01A-01R-1206-07,TCGA-38-4626-01A-01R-1206-07,TCGA-44-2665-01A-01R-A278-07,TCGA-44-2661-01A-01R-1107-07,TCGA-44-2657-01A-01R-1107-07,TCGA-44-2668-01A-01R-0946-07,TCGA-44-2668-01A-01R-A278-07,TCGA-44-2662-01A-01R-0946-07,TCGA-44-2655-01A-01R-0946-07,TCGA-38-4632-01A-01R-1755-07,TCGA-44-2665-01A-01R-0946-07,TCGA-44-2662-01A-01R-A278-07,TCGA-38-4625-01A-01R-1206-07.1,TCGA-38-4632-11A-01R-1755-07,TCGA-38-4627-11A-01R-1758-07,TCGA-44-2665-11A-01R-1758-07,TCGA-44-2662-11A-01R-1758-07,TCGA-44-2661-11A-01R-1758-07,TCGA-44-2668-11A-01R-1758-07,TCGA-38-4625-11A-01R-1758-07,TCGA-44-3396-11A-01R-1758-07,TCGA-44-2657-11A-01R-1758-07,TCGA-38-4626-11A-01R-1758-07,TCGA-44-2655-11A-01R-1758-07
SLC12A5,0.0,31.0,71.34,25.0,36.0,65.0,16.0,21.0,12.06,54.0,16.0,32.0,91.02,21.0,24.0,13.0,11.0,18.0,21.22,16.0,16.0,31.0,46.1,16.0,10.19,46.0
ZYG11B,0.0,3475.0,2553.0,3833.0,4499.0,1422.0,1669.0,3300.0,2112.0,3551.0,3018.0,900.0,2065.0,4634.0,2052.0,942.0,1650.0,2922.0,1729.0,2022.0,1937.0,2487.0,3640.0,1451.0,2141.0,3208.0
KCNG2,0.0,254.0,27.0,91.0,0.0,8.0,10.0,41.0,12.0,6.0,63.0,7.0,3.0,13.0,7.0,4.0,8.0,23.0,9.0,7.0,23.0,13.0,7.0,5.0,9.0,10.0
SYNE1,0.0,4436.0,3615.96,13069.07,11543.29,3298.0,2611.49,3438.59,3802.0,2549.83,6058.83,1520.77,3177.42,4991.79,1963.02,2016.0,3034.0,9109.81,8930.49,10479.66,12944.72,5315.61,18575.75,5573.63,5265.0,10646.82
POLR3C,0.0,2369.0,1824.0,1954.0,1226.0,1523.0,885.0,3096.0,1191.0,1977.0,3887.0,948.0,1201.0,1317.0,2603.0,512.0,931.0,1355.0,965.0,957.0,1483.0,1439.0,1842.0,835.0,1397.0,1473.0
TIPIN,1.0,775.83,252.11,424.77,430.13,382.7,154.36,377.47,134.0,340.04,620.09,211.17,348.02,285.11,804.76,107.43,206.07,172.0,193.96,157.27,187.8,168.35,230.15,170.05,152.68,313.75
AC068533.7,0.0,76.08,25.22,55.91,295.1,68.74,6.33,29.77,98.56,15.3,27.2,52.45,24.66,165.7,57.36,0.0,0.0,17.98,11.58,15.84,22.8,38.23,8.73,5.4,17.93,40.44
NME6,2.0,1512.0,628.0,1357.0,1051.0,983.0,429.0,738.0,280.0,1101.0,1426.0,731.0,920.0,806.0,1646.0,360.0,506.0,689.0,391.0,586.0,507.0,749.0,971.0,515.0,860.0,797.0
RILPL2,0.0,2522.0,1735.0,4863.0,467.0,1138.0,877.0,1698.0,504.0,1034.0,2797.0,370.0,831.0,561.0,1735.0,1127.0,2303.0,2803.0,2822.0,1997.0,2923.0,3915.0,3527.0,1978.0,4449.0,3542.0
MSS51,0.0,94.0,22.0,106.0,100.0,101.0,39.0,28.0,17.0,48.0,113.0,17.0,65.0,44.0,70.0,16.0,20.0,56.0,19.0,38.0,38.0,33.0,31.0,35.0,50.0,56.0
CCT3,0.0,18253.0,14122.0,17527.0,20542.0,10726.0,6022.0,35806.0,13665.0,20586.0,42850.0,12887.0,16629.0,15060.0,54627.0,4081.0,6931.0,8554.0,5406.0,6531.0,9149.0,8993.0,9311.0,6399.0,8282.0,9626.0
FAM207A,0.0,1065.25,525.69,747.07,122.32,330.86,377.24,1087.63,424.5,574.94,663.15,318.61,245.93,526.73,721.58,159.41,492.97,606.73,296.78,323.52,449.8,651.35,546.37,434.47,477.24,544.37
COL15A1,0.0,9245.97,23178.83,7274.95,4824.0,802.0,989.0,17462.95,6288.95,6242.0,3338.93,1125.0,5792.98,4240.0,3893.0,252.0,2223.0,9712.0,2314.0,5069.0,3799.0,595.0,4458.95,788.0,628.0,5887.0
SARS2,0.0,1460.43,692.83,1567.08,172.45,852.42,718.29,1445.81,431.14,2239.72,890.57,882.17,553.09,1077.13,1691.71,294.44,484.82,865.01,683.91,621.03,755.55,905.91,966.71,649.83,952.15,840.21
TCF7L2,0.0,1390.6,1390.0,2312.4,468.0,1463.41,742.5,2671.22,400.0,1332.86,1811.0,779.84,1398.01,332.19,1638.0,381.0,1387.0,3057.0,1766.12,2141.0,2279.85,2954.81,4106.83,1365.94,3025.92,3270.69
SEPT11,6.0,19718.0,18069.0,9348.0,12572.0,3882.0,2881.0,19862.0,8811.0,14723.0,4577.0,2474.0,12182.0,11827.0,7499.0,1473.0,6965.0,9178.0,5952.0,7288.0,8529.0,6811.0,13259.0,3505.0,7730.0,11277.0
MPZL3,8.0,1999.0,1932.0,2922.0,4024.0,1215.0,760.0,4813.0,2388.0,4250.0,1884.0,1712.0,2980.0,3781.0,771.0,398.0,804.0,1687.0,1983.0,735.0,1546.0,1419.0,1974.0,767.0,2571.0,1188.0
C2orf78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MED1,0.0,7071.0,1968.0,3912.0,1725.0,919.0,1001.0,3545.0,1667.0,3043.0,2154.0,796.0,1878.0,2476.0,3180.0,543.0,655.0,1950.0,1254.0,1739.0,2082.0,1236.0,3160.0,1375.0,1083.0,2794.0
MON1A,0.0,859.0,730.0,1337.0,212.0,520.0,297.0,462.0,167.0,285.0,1543.0,367.0,449.0,206.0,1305.0,292.0,703.0,795.0,481.0,511.0,683.0,733.0,640.0,499.0,593.0,853.0
MED28,2.0,5956.0,3882.53,5323.56,2607.07,4385.0,2906.96,4265.74,1752.79,3629.25,5405.38,2417.0,3595.42,2829.0,3373.0,1760.0,3211.86,3617.28,2357.54,2698.07,2972.19,3457.83,4090.23,2533.04,3616.97,4832.26
CISD1,4.0,1301.0,1584.0,1419.0,1917.0,1166.0,483.0,1532.0,479.0,1202.0,2179.0,1067.0,1693.0,924.0,2989.0,698.0,905.0,818.0,519.0,650.0,597.0,946.0,882.0,672.0,862.0,962.0
UTS2R,0.0,15.0,3.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
STAMBP,0.0,5355.0,2634.0,3473.0,1153.0,2562.0,1558.0,4020.0,1403.0,3243.0,4676.0,1501.0,1587.0,1959.0,6677.0,963.0,1419.0,1860.0,1408.0,1450.0,1512.0,2097.0,2340.0,1315.0,1994.0,2188.0
RAB3B,1.0,180.0,895.0,12.0,650.0,54.0,61.0,597.0,239.0,494.0,9.0,81.0,748.0,385.0,2037.0,2.0,2.0,15.0,2.0,26.0,7.0,15.0,39.0,14.0,26.0,29.0
ACY3,0.0,616.0,61.0,59.0,16.0,151.0,104.0,136.0,47.0,52.0,105.0,19.0,63.0,17.0,98.0,11.0,10.0,36.0,7.0,17.0,21.0,23.0,43.0,117.0,53.0,28.0
ENPP4,0.0,3232.0,2242.0,5110.0,3040.0,3857.0,2122.0,2067.0,830.0,2031.0,4592.0,444.0,1870.0,1907.0,810.0,1412.0,2816.0,3097.0,2039.0,2049.0,4072.0,6277.0,5665.0,1541.0,6644.0,3852.0
NOS1AP,0.0,90.88,41.13,305.89,162.33,46.59,60.76,200.03,58.06,236.82,220.62,113.96,206.21,203.71,225.03,22.58,17.92,145.05,112.15,126.25,123.98,53.74,222.44,72.32,60.96,190.67
MFAP5,0.0,732.0,7071.0,133.0,5479.0,460.0,33.0,1200.0,364.0,111.0,106.0,127.0,5808.0,56.0,291.0,60.0,233.0,180.0,3494.0,376.0,470.0,275.0,141.0,148.0,968.0,223.0
LMO3,0.0,2836.0,2935.0,21057.0,8268.0,5032.0,1342.0,349.0,172.0,538.0,9194.0,3963.0,6608.0,595.0,1087.0,3617.0,3375.0,6687.0,3241.0,4515.0,6690.0,10651.0,7081.0,4302.0,5730.0,5564.0
ANO1,0.0,2420.0,3547.8,659.48,268.0,500.71,671.0,5248.44,1777.0,484.9,699.0,165.0,602.0,268.0,247.0,240.24,1088.32,1086.92,2437.63,1799.16,624.0,1808.0,3477.81,533.38,488.0,4980.73
MPG,0.0,11059.55,4834.13,3656.75,2248.29,3888.16,2171.02,4399.6,1549.64,4868.11,5361.95,3126.63,5461.98,3431.15,4917.32,991.36,3502.38,2359.74,2038.69,1847.22,1976.41,3786.42,2433.44,1669.64,3461.86,2675.0
CTNNA1,2.0,56729.0,27735.0,50577.0,27565.24,14641.0,12437.0,49185.0,19421.0,43111.99,52418.0,7692.0,27611.0,31037.08,26510.0,8477.79,14219.0,30733.0,24729.0,23927.0,37975.0,25571.0,43577.0,14412.0,24015.0,37798.0
RTCA,5.0,3947.0,1339.0,3687.0,1005.0,1108.0,699.0,2290.0,804.0,3774.0,2818.0,1544.0,1252.0,2567.0,4865.0,936.0,1296.0,1425.0,977.0,917.0,1472.0,1518.0,1783.0,1015.0,1960.0,1546.0
DYNLT3,0.0,3087.0,3725.0,3299.0,4095.0,1765.0,1086.0,2152.0,840.0,1981.0,3754.0,661.0,2634.0,1634.0,2562.0,1110.0,2535.0,1835.0,1582.0,1479.0,1712.0,2725.0,2550.0,944.0,2663.0,2452.0
ALDH1L1,0.0,785.0,726.0,167.0,184.0,145.0,201.0,713.0,303.0,1198.0,40.0,10.0,217.0,940.0,450.0,7.0,56.0,62.0,73.0,65.0,45.0,1018.29,268.0,40.0,371.0,196.0
BSX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR14K1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF703,8.0,1565.0,2470.0,1278.0,17.0,417.0,385.0,940.0,79.0,641.0,743.0,322.0,779.0,89.0,704.0,241.0,912.0,806.0,1230.0,633.0,926.0,652.0,1184.0,505.0,687.0,1590.0
ZNF793,0.0,686.75,87.58,212.29,518.78,298.0,256.0,462.92,204.19,424.09,216.0,163.66,489.83,338.42,297.91,42.0,55.0,163.0,72.0,173.0,75.4,64.0,130.31,114.0,61.0,243.0
ZRANB1,0.0,1985.72,2462.56,3646.94,2263.04,1152.63,898.29,3033.8,1308.66,1417.32,2704.47,627.74,1613.02,1194.15,2438.39,882.78,1370.23,3023.17,2025.51,2175.22,2254.99,2691.76,3438.35,1537.71,2391.52,3561.36
EYA4,0.0,60.0,914.0,97.0,114.0,59.0,100.0,25.0,13.0,333.0,103.0,11.0,120.87,209.0,44.0,43.0,270.0,465.0,231.0,530.0,147.0,187.0,670.0,933.0,199.0,1133.0
SLC35A5,0.0,3296.0,3234.0,3922.01,3795.0,3632.0,1488.01,2308.0,900.0,3153.0,4804.0,1006.0,2806.0,2527.05,2864.0,1200.0,2018.0,2051.0,1588.0,1722.0,1553.0,2773.0,2645.0,1342.0,2596.0,2300.0
CAPN2,0.0,45290.0,32551.0,48609.0,30147.0,23771.0,14121.0,68084.0,26285.0,69779.0,89315.0,14158.0,32932.0,52443.0,38114.0,6814.0,13366.0,26277.11,26147.0,25731.0,25865.0,24008.0,39034.0,16365.0,23076.0,38801.0
CTHRC1,0.0,17700.0,29240.0,3017.0,20637.0,4632.0,1285.0,15220.0,5233.0,6562.0,934.0,3913.0,16653.0,5035.0,2157.0,32.0,1200.0,1226.0,227.0,1678.0,172.0,192.0,471.0,157.0,111.0,406.0
HIST1H4A,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,276.0,1.0,0.0,0.0,0.0,824.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
PPIAL4B,0.0,3.13,0.0,0.51,1.65,0.58,1.07,1.43,0.38,9.88,3.18,1.27,3.5,0.0,11.65,1.94,2.25,0.0,0.58,1.17,1.87,0.6,2.43,3.09,0.0,0.56
OS9,1.0,31816.0,25877.0,38727.0,16206.6,10638.0,60641.0,48080.0,16527.99,22056.0,32775.0,5638.0,18260.0,14495.07,19862.0,7685.0,12964.0,27476.0,20718.0,18961.0,24991.0,21903.0,28312.0,15923.0,21318.0,27209.0
MRC2,0.0,14271.0,28806.0,29269.0,6537.0,3406.0,4728.0,13546.0,5116.0,7990.0,5767.0,1974.0,11261.0,5996.0,3727.0,2480.0,11965.0,20037.42,26520.0,13964.0,15103.0,10269.0,22716.0,10870.0,6513.0,21181.0
C10orf99,0.0,0.0,0.0,2.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
RPN2,0.0,41904.97,25140.98,38301.97,18534.0,18393.98,15684.99,31422.0,10034.98,37013.0,35496.98,12591.0,19200.99,22042.98,46555.99,7815.99,11821.98,22145.99,13584.0,13411.98,21002.98,15366.0,21248.98,13235.0,16538.99,17705.95
AC005003.1,0.0,299.0,40.0,81.0,31.0,24.0,36.0,69.0,27.0,36.0,51.0,13.0,30.0,37.0,63.0,16.0,39.0,33.0,28.0,23.0,35.0,22.0,75.0,8.0,25.0,59.0
MKNK2,60.0,20400.0,4661.0,19372.0,2104.0,6796.0,6070.0,27903.0,9075.0,25615.0,12590.0,3475.0,6210.0,14076.0,16696.0,4821.0,5732.0,18465.0,15830.0,11011.0,13341.0,14776.0,22325.0,12275.0,11781.0,22856.0
PRPF40A,2.0,10263.0,5178.0,8611.0,6750.0,3572.0,3074.0,12919.0,5435.0,7434.0,6445.0,3498.0,4265.0,6421.0,9115.0,2172.0,2818.0,4062.0,2811.0,3135.0,4668.0,4000.0,5916.0,2684.0,4652.0,5133.0
BEX4,0.0,1095.0,3448.0,3986.0,904.0,2127.0,1284.0,1406.0,474.0,1019.0,3852.0,291.0,1644.0,617.0,4019.0,1396.0,2193.0,3113.95,1987.0,2110.0,2474.0,3679.0,3088.0,1839.0,3358.0,3857.0
SLC30A1,0.0,3544.0,4367.0,6143.0,7140.0,2091.0,1488.0,3796.0,2006.0,3107.0,4232.0,1947.0,3660.0,3891.0,11294.0,1282.0,1670.0,2140.0,1504.0,1534.0,4739.0,1793.0,3516.0,906.0,2534.0,2377.0
RSPO1,0.0,46.0,22.0,174.0,12.0,68.0,72.0,13.0,4.0,6.0,70.0,1.0,28.0,3.0,50.0,53.0,82.0,215.0,465.0,458.0,128.0,491.0,572.0,158.0,148.0,1057.0
ZNF587,1.0,3136.7,315.15,1793.05,1697.29,1832.43,727.28,1619.14,963.56,1202.51,579.76,343.07,1284.94,1507.46,989.78,170.83,174.06,656.29,432.69,501.83,658.9,392.94,931.36,446.33,461.48,798.99
MYBPC1,0.0,0.0,67.0,3.0,2.0,3.0,10.0,4.0,0.0,0.0,18.0,1.0,2.0,8.0,2.0,5.0,5.0,1.0,3.0,0.0,5.0,4.0,21.0,10.0,15.0,1.0
AGAP8,0.0,210.14,18.69,250.48,65.3,185.33,93.41,268.07,114.31,77.54,91.98,26.39,110.78,23.09,106.2,12.72,20.35,57.85,65.73,106.16,130.57,96.23,150.6,173.87,61.02,116.21
MBLAC1,0.0,189.32,121.0,105.0,16.0,57.0,38.0,82.0,26.0,55.23,57.0,21.0,64.0,52.0,99.0,24.0,57.0,114.0,53.0,62.0,62.0,94.0,80.0,35.0,76.0,115.0
TMPO,1.0,8599.32,3378.56,4839.76,6736.41,4451.13,2983.08,9774.36,5006.03,6875.07,4302.31,3910.61,3243.63,7916.54,19557.52,1466.53,2625.49,3405.89,2360.28,2464.79,2607.91,3267.6,4668.36,3204.28,3668.49,4621.06
CACNA2D1,0.0,2406.0,2043.0,703.0,1635.0,663.0,348.0,1206.0,660.0,300.0,418.0,124.0,1067.0,365.0,233.0,128.0,771.0,693.0,433.0,556.0,303.0,637.0,812.0,256.0,338.0,841.0
FAM210A,7.0,2150.0,844.0,1470.0,1030.0,769.0,475.0,1269.0,554.0,2100.0,1116.0,415.0,769.0,1945.0,1687.0,491.0,734.0,687.0,317.0,537.0,967.0,772.0,981.0,447.0,1009.0,826.0
LRRC31,0.0,62.0,577.0,248.0,121.0,1577.0,304.0,10.0,10.0,154.0,34.0,3.0,57.0,128.0,19.0,14.0,15.0,277.0,120.0,63.0,56.0,38.0,50.0,85.0,107.0,96.0
CELA1,0.0,2.0,0.0,1.0,5.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,6.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0
IFNA5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
C9orf40,0.0,448.0,224.0,328.0,240.0,178.0,94.0,382.0,159.0,194.0,186.0,272.0,278.0,140.0,1095.0,83.0,210.0,157.0,96.0,120.0,195.0,195.0,209.0,160.0,185.0,226.0
CIAO1,0.0,8314.0,4506.0,6491.0,3304.0,3387.0,2746.0,6343.0,2499.0,4271.0,7418.0,2950.0,3228.0,3176.0,9649.0,1571.0,2471.0,3651.0,2408.0,2916.0,3096.0,3820.0,4201.0,2540.0,3888.0,4245.0
CAMKK1,0.0,356.0,281.0,1582.0,121.0,406.0,344.0,274.0,108.0,550.0,1488.0,141.0,165.0,380.0,238.0,250.0,250.0,550.0,470.0,566.0,787.0,906.0,811.0,484.0,955.0,938.0
FNDC8,0.0,4.1,0.0,3.87,0.0,0.0,0.0,3.71,0.0,1.25,1.32,2.55,0.0,0.0,4.88,0.0,0.0,2.74,4.72,0.0,2.72,0.0,1.34,0.0,3.11,1.59
NEDD1,0.0,2435.0,1384.0,1534.0,2207.0,755.0,499.0,2372.0,1189.0,1485.0,1524.0,491.0,1084.0,1573.0,1449.0,450.0,692.0,813.0,596.0,706.0,781.0,909.0,1311.0,544.0,780.0,1281.0
SPTSSA,2.0,10350.0,5575.0,17219.0,5042.0,4639.0,2511.0,11859.0,3543.0,4528.0,22578.0,10306.0,6711.0,3037.0,6533.0,5050.0,4674.0,9357.0,4278.0,2494.0,8214.0,8654.0,6652.0,2620.0,7974.0,5928.0
ATP6V0D2,1.0,285.71,77.0,1541.9,204.22,274.54,186.87,91.0,35.0,90.0,44.34,204.0,183.0,51.0,301.0,2893.33,103.0,316.0,93.0,209.77,1121.0,1231.0,460.0,310.0,2907.47,64.0
SENP8,0.0,160.0,123.0,224.0,257.96,373.96,67.93,69.0,26.61,91.0,621.0,72.0,235.0,64.0,136.96,74.0,106.0,128.0,52.0,123.0,76.0,190.0,145.96,111.0,160.0,170.0
PADI1,0.0,4.0,81.0,10.0,88.0,51.0,19.0,38.0,10.0,9698.0,4.0,1.0,96.0,5776.0,24.0,0.0,6.0,0.0,5.0,1.0,6.0,5.0,4.0,0.0,16.0,2.0
HDAC10,0.0,3772.61,1404.45,2604.23,192.39,1534.67,1328.57,1880.69,297.13,1477.24,1737.3,453.21,1295.46,553.03,2396.13,398.31,817.6,1905.27,1340.5,1127.6,1736.59,1492.15,1875.08,1074.71,1756.09,1354.95
PRDM11,0.0,434.0,430.0,563.0,125.0,292.0,264.0,197.0,75.0,105.0,391.0,54.0,178.0,67.0,390.0,119.0,389.0,502.0,545.0,339.0,424.0,497.0,904.0,276.0,451.0,667.0
KDELR1,0.0,22489.0,15423.0,18502.0,1665.0,12052.0,7195.0,10909.0,1623.0,12528.0,13871.0,10074.0,9592.0,2623.0,17108.0,4098.0,7624.0,10986.0,8038.0,7976.0,9248.0,11254.0,9706.0,6591.0,10195.0,11080.0
SIRPB2,0.0,1193.69,548.92,1261.2,241.0,687.42,277.0,578.3,153.36,1007.48,253.43,139.0,407.55,377.25,680.75,461.67,472.0,1112.94,504.74,743.95,1247.85,1423.0,1548.13,435.93,1293.38,561.0
LRIG2,1.0,1426.0,643.0,1764.0,1652.0,919.0,606.0,785.0,442.0,1009.0,1002.0,321.0,895.0,998.0,1207.0,279.0,381.0,1001.0,530.0,824.0,797.0,621.0,1326.0,712.0,702.0,1072.0
LPIN1,7.0,3495.0,1549.0,4596.0,1487.0,1804.0,1186.0,2005.0,909.0,2769.0,1594.0,544.0,1148.0,2339.0,1789.0,617.0,851.0,1673.0,1442.0,1325.0,2600.0,1340.0,2208.0,1443.0,1450.0,1750.0
PERP,9.0,32182.92,27414.96,10109.76,8283.0,8849.95,8699.98,17607.82,4826.0,22015.86,29767.8,8942.97,12248.82,12367.98,38092.68,2375.0,5019.0,6744.87,5101.0,5385.0,4844.75,7546.95,8721.0,3979.9,7926.93,8716.0
LYPLA2,0.0,15073.92,3585.99,7887.0,756.98,3383.98,3964.99,5116.0,1115.0,5153.92,10301.99,2441.0,2306.92,2197.94,4502.92,1486.0,2552.0,4025.0,2570.99,2720.0,3981.0,3597.0,3664.99,3085.99,4864.0,3699.0
SMIM15,0.0,6757.69,6467.0,5002.37,5495.0,3424.59,1523.77,6729.68,2638.0,6271.32,7109.51,1507.73,5016.47,4653.04,4928.3,1556.0,2108.8,2222.71,1228.8,1714.75,2550.0,2861.83,2915.0,1499.0,3067.68,2769.59
ZNF527,0.0,390.0,209.0,320.0,624.0,405.0,194.0,265.0,120.0,271.0,285.0,200.0,386.0,250.0,415.0,130.0,215.0,223.0,137.0,230.0,171.0,286.0,257.0,162.0,251.0,412.0
NME2,0.0,1491.23,172.04,373.48,238.59,319.12,51.2,205.56,158.08,144.03,541.87,789.08,80.26,215.19,2395.26,320.5,652.06,117.36,61.62,40.18,83.83,508.74,104.99,239.63,582.75,164.25
CHRM4,0.0,8.0,39.0,11.0,4.0,2.0,2.0,5.0,2.0,7.0,2.0,4.0,18.0,4.0,3.0,3.0,23.0,35.0,13.0,39.0,30.0,17.0,53.0,6.0,8.0,28.0
GFER,1.0,1843.0,1435.0,1592.51,712.36,1056.8,791.0,1722.0,540.0,1518.0,1837.0,563.96,1467.0,792.81,2231.0,301.96,777.08,941.99,673.32,787.83,926.44,1197.96,946.41,676.0,1178.0,1111.0
SPPL2A,0.0,5380.97,2339.0,5897.98,3229.63,3484.98,1413.99,4762.0,1702.0,3303.99,5759.92,1990.0,2389.99,2631.95,2540.98,1759.98,2215.0,2212.0,1651.0,1716.99,3469.0,2930.99,3848.99,1568.0,3832.99,2319.96
MAEL,0.0,81.0,53.0,9.0,62.0,30.0,6.0,3.0,0.0,4.0,19.0,3.0,56.0,5.0,10.0,4.0,8.0,8.0,8.0,20.0,1.0,12.0,6.0,8.0,0.0,6.0
ATG12,4.0,4595.56,2631.45,3299.54,4551.75,2930.21,1119.8,3103.74,1094.08,2535.95,4407.77,1076.55,4143.79,1810.7,1936.25,1266.57,1827.51,1587.58,1094.66,1379.11,1479.63,2127.63,1886.9,1143.71,2113.19,2054.28
ZCWPW2,0.0,76.0,35.0,83.0,80.0,38.0,14.0,33.0,20.0,28.0,98.0,21.0,70.0,33.0,27.0,36.0,42.0,40.0,50.0,46.0,35.0,78.0,76.0,17.0,60.0,82.0
MOB3C,0.0,2213.97,1715.9,2947.98,867.97,958.0,1409.96,2659.99,1018.81,1427.0,1821.0,399.0,1192.0,984.0,1559.0,717.0,1477.0,2403.0,2843.99,1761.0,2902.0,1855.97,2718.0,1754.98,3459.0,3052.0
MBTD1,1.0,2280.0,647.0,1519.0,1168.0,919.0,701.0,972.0,527.0,917.0,1306.0,256.0,804.0,1046.0,1028.0,372.0,389.0,965.0,572.0,845.0,582.0,796.0,1100.0,702.0,754.0,1407.0
COX4I2,0.0,348.0,287.0,1131.0,40.0,127.0,93.0,112.0,25.0,84.0,818.0,135.0,89.0,49.0,351.0,438.0,1721.0,745.0,784.0,750.0,467.0,1649.0,1100.0,356.0,820.0,1888.0
USP4,4.0,6527.0,3494.0,5727.0,2447.0,2901.0,2222.0,3959.0,1524.0,5591.0,5071.0,1376.0,3234.0,3356.0,5646.0,1441.0,2011.0,4352.0,3081.0,3087.0,3536.0,3409.0,5189.0,2652.0,3176.0,4473.0
SF3B1,0.0,24652.0,11566.0,24570.0,25222.0,15046.0,9740.0,25529.0,12878.0,17899.0,18520.0,7393.0,14208.0,17550.0,15742.0,4973.0,6842.0,13567.0,9543.0,9641.0,13064.0,10823.0,18227.0,8280.0,13442.0,13881.0
TXNRD2,0.0,1890.0,1230.0,3778.0,424.0,989.0,970.0,1892.0,532.0,1073.0,4472.0,432.94,829.0,667.0,2031.0,631.0,1272.0,2542.0,1981.0,1407.0,2343.0,2266.0,1648.0,1678.0,2627.0,1817.0
SPDEF,0.0,1529.0,2295.0,785.0,441.0,809.0,479.0,585.0,140.0,879.0,2871.0,706.0,1672.0,399.0,783.0,66.0,165.0,227.0,180.0,143.0,125.0,463.0,400.0,188.0,1040.0,282.0
DPT,0.0,3318.0,9782.0,1056.0,1970.0,2323.0,851.0,1490.0,439.0,1791.0,1481.0,221.0,2431.0,918.0,436.0,857.0,8600.0,5006.0,5725.0,4024.0,864.0,2720.0,6394.0,3038.0,1265.0,11488.0
HTR4,0.0,9.0,7.0,5.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,18.0,1.0,1.0,2.0,2.0,2.0,7.0,0.0,1.0,1.0
EMP1,0.0,17799.0,19990.0,34828.0,11308.0,6146.0,3613.0,16674.0,5893.0,11501.0,7419.0,4213.0,15579.0,7255.0,13136.0,7366.0,14379.0,23113.03,41691.0,10981.0,52757.0,11536.0,23882.0,4835.0,24873.0,15823.0
HNRNPM,0.0,16978.0,9560.0,16451.0,2164.0,4160.0,4801.0,17769.0,5294.0,9770.0,9865.0,2533.0,5663.0,5058.0,16128.0,2981.0,5831.0,12463.0,8471.0,7383.0,12576.0,8241.0,14219.0,7290.0,7476.0,15426.0
LILRA3,0.0,209.96,99.21,925.54,22.0,25.0,7.04,818.62,221.88,256.61,0.0,120.26,43.25,103.22,223.41,203.97,168.9,107.38,349.65,37.15,463.45,274.72,256.34,27.13,160.52,0.0
OR2Z1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM151A,0.0,4.0,26.0,3.0,1.0,9.0,2.0,1.0,0.0,5.0,7.0,9.0,2.0,0.0,23.0,2.0,1.0,9.0,5.0,15.0,4.0,8.0,87.0,6.0,9.0,13.0
TSPYL5,0.0,4132.0,3416.0,2553.0,493.0,1107.0,2502.0,7519.0,2780.0,1694.0,790.0,234.0,692.0,1132.0,291.0,472.0,853.0,1334.0,1142.0,939.0,1315.0,1366.0,2156.0,823.0,1039.0,1937.0
UGT2B17,0.0,209.66,29.14,3.6,25.03,64.67,45.02,6.0,8.73,0.0,0.0,4.0,5.0,1.27,17.5,8.79,3.0,11.68,0.0,9.34,2.0,23.69,26.23,23.62,7.78,0.0
GLMN,0.0,725.0,229.0,569.0,362.0,350.0,155.0,389.0,153.0,474.0,605.0,429.0,256.0,409.0,1512.0,193.0,209.0,204.0,146.0,199.0,167.0,239.0,246.0,171.0,312.0,276.0
